val,id,lbl
C50.3,http://purl.obolibrary.org/obo/MONDO_0006043,metaplastic breast carcinoma
C50.6,http://purl.obolibrary.org/obo/MONDO_0006043,metaplastic breast carcinoma
N60.3,http://purl.obolibrary.org/obo/MONDO_0006118,breast fibrosis
C53.0,http://purl.obolibrary.org/obo/MONDO_0006132,cervical adenoid basal carcinoma
C53.0,http://purl.obolibrary.org/obo/MONDO_0006133,cervical adenoid cystic carcinoma
C53.0,http://purl.obolibrary.org/obo/MONDO_0006143,cervical squamous cell carcinoma
H10-H11,http://purl.obolibrary.org/obo/MONDO_0006170,conjunctival disorder
D07.5,http://purl.obolibrary.org/obo/MONDO_0006234,grade III prostatic intraepithelial neoplasia
D35.2,http://purl.obolibrary.org/obo/MONDO_0006238,growth hormone-producing pituitary gland adenoma
C38.4,http://purl.obolibrary.org/obo/MONDO_0006294,pleural cancer
C64-C68,http://purl.obolibrary.org/obo/MONDO_0006295,malignant urinary system neoplasm
N80.1,http://purl.obolibrary.org/obo/MONDO_0006337,ovarian endometriosis
D35.2,http://purl.obolibrary.org/obo/MONDO_0006373,pituitary gland adenoma
D15.0,http://purl.obolibrary.org/obo/MONDO_0006456,thymoma
G80-G83,http://purl.obolibrary.org/obo/MONDO_0006496,palsy
G80,http://purl.obolibrary.org/obo/MONDO_0006497,cerebral palsy
J80,http://purl.obolibrary.org/obo/MONDO_0006502,acute respiratory distress syndrome
E83.110,http://purl.obolibrary.org/obo/MONDO_0006507,hereditary hemochromatosis
M62.84,http://purl.obolibrary.org/obo/MONDO_0006516,obsolete sarcopenia
L90.4,http://purl.obolibrary.org/obo/MONDO_0006524,acrodermatitis chronica atrophicans
L23,http://purl.obolibrary.org/obo/MONDO_0006525,allergic contact dermatitis
L50.0,http://purl.obolibrary.org/obo/MONDO_0006526,allergic urticaria
L74.4,http://purl.obolibrary.org/obo/MONDO_0006527,anhidrosis
H60.4,http://purl.obolibrary.org/obo/MONDO_0006532,cholesteatoma of external ear
H71,http://purl.obolibrary.org/obo/MONDO_0006533,cholesteatoma of middle ear
L50.5,http://purl.obolibrary.org/obo/MONDO_0006534,cholinergic urticaria
Q81,http://purl.obolibrary.org/obo/MONDO_0006541,epidermolysis bullosa
L51,http://purl.obolibrary.org/obo/MONDO_0006545,erythema multiforme
L65.2,http://purl.obolibrary.org/obo/MONDO_0006551,alopecia mucinosa
L75.2,http://purl.obolibrary.org/obo/MONDO_0006553,Fox-Fordyce disease
L92.0,http://purl.obolibrary.org/obo/MONDO_0006554,granuloma annulare
L73.2,http://purl.obolibrary.org/obo/MONDO_0006559,hidradenitis suppurativa
L74.4,http://purl.obolibrary.org/obo/MONDO_0006560,obsolete hypohidrosis
P57.0,http://purl.obolibrary.org/obo/MONDO_0006567,kernicterus due to isoimmunization
L44.1,http://purl.obolibrary.org/obo/MONDO_0006571,lichen nitidus
L43,http://purl.obolibrary.org/obo/MONDO_0006572,lichen planus
L41,http://purl.obolibrary.org/obo/MONDO_0006592,parapsoriasis
L10,http://purl.obolibrary.org/obo/MONDO_0006594,pemphigus
L42,http://purl.obolibrary.org/obo/MONDO_0006601,pityriasis rosea
L71,http://purl.obolibrary.org/obo/MONDO_0006604,rosacea
D86.3,http://purl.obolibrary.org/obo/MONDO_0006611,skin sarcoidosis
L50.4,http://purl.obolibrary.org/obo/MONDO_0006618,vibratory urticaria
I42.6,http://purl.obolibrary.org/obo/MONDO_0006643,alcoholic cardiomyopathy
K70.3,http://purl.obolibrary.org/obo/MONDO_0006644,alcoholic liver cirrhosis
G62.1,http://purl.obolibrary.org/obo/MONDO_0006645,alcoholic polyneuropathy
I70,http://purl.obolibrary.org/obo/MONDO_0006658,arteriolosclerosis
K29.4,http://purl.obolibrary.org/obo/MONDO_0006665,chronic atrophic gastritis
N48.1,http://purl.obolibrary.org/obo/MONDO_0006672,balanitis
ICD10WHO:N48.1,http://purl.obolibrary.org/obo/MONDO_0006672,balanitis
N32.0,http://purl.obolibrary.org/obo/MONDO_0006679,bladder neck obstruction
J66.0,http://purl.obolibrary.org/obo/MONDO_0006688,byssinosis
G37.2,http://purl.obolibrary.org/obo/MONDO_0006692,central pontine myelinolysis
I67.2,http://purl.obolibrary.org/obo/MONDO_0006694,cerebral atherosclerosis
G61.81,http://purl.obolibrary.org/obo/MONDO_0006702,chronic inflammatory demyelinating polyradiculoneuropathy
I21,http://purl.obolibrary.org/obo/MONDO_0006716,coronary thrombosis
I22,http://purl.obolibrary.org/obo/MONDO_0006716,coronary thrombosis
K00.3,http://purl.obolibrary.org/obo/MONDO_0006722,dental fluorosis
G25.71,http://purl.obolibrary.org/obo/MONDO_0006731,drug-induced akathisia
A26,http://purl.obolibrary.org/obo/MONDO_0006752,Erysipelothrix rhusiopathiae infectious disease
E07.81,http://purl.obolibrary.org/obo/MONDO_0006755,euthyroid sick syndrome
M75.0,http://purl.obolibrary.org/obo/MONDO_0006763,frozen shoulder
K31.84,http://purl.obolibrary.org/obo/MONDO_0006769,gastroparesis
K14.0,http://purl.obolibrary.org/obo/MONDO_0006771,glossitis
I25.3,http://purl.obolibrary.org/obo/MONDO_0006779,heart aneurysm
N85.7,http://purl.obolibrary.org/obo/MONDO_0006782,hemometra
P53,http://purl.obolibrary.org/obo/MONDO_0006784,hemorrhagic disease of newborn
I82.0,http://purl.obolibrary.org/obo/MONDO_0006786,hepatic vein thrombosis
K03.4,http://purl.obolibrary.org/obo/MONDO_0006790,hypercementosis
D73.1,http://purl.obolibrary.org/obo/MONDO_0006795,hypersplenism
I67.4,http://purl.obolibrary.org/obo/MONDO_0006796,hypertensive encephalopathy
E67.0,http://purl.obolibrary.org/obo/MONDO_0006798,hypervitaminosis A
I20.0,http://purl.obolibrary.org/obo/MONDO_0006805,intermediate coronary syndrome
A81.81,http://purl.obolibrary.org/obo/MONDO_0006825,kuru
E40,http://purl.obolibrary.org/obo/MONDO_0006826,kwashiorkor
D72.823,http://purl.obolibrary.org/obo/MONDO_0006829,leukemoid reaction
C00,http://purl.obolibrary.org/obo/MONDO_0006834,lip cancer
E61.2,http://purl.obolibrary.org/obo/MONDO_0006844,magnesium deficiency
E41,http://purl.obolibrary.org/obo/MONDO_0006848,marasmus
C45-C49,http://purl.obolibrary.org/obo/MONDO_0006856,mesothelial neoplasm
C92.3,http://purl.obolibrary.org/obo/MONDO_0006861,myeloid sarcoma
E40-E46,http://purl.obolibrary.org/obo/MONDO_0006873,nutritional deficiency disease
N45.2,http://purl.obolibrary.org/obo/MONDO_0006882,orchitis
N47.2,http://purl.obolibrary.org/obo/MONDO_0006889,paraphimosis
N47.1,http://purl.obolibrary.org/obo/MONDO_0006904,phimosis
G00.1,http://purl.obolibrary.org/obo/MONDO_0006913,pneumococcal meningitis
K91.5,http://purl.obolibrary.org/obo/MONDO_0006916,postcholecystectomy syndrome
J81,http://purl.obolibrary.org/obo/MONDO_0006932,pulmonary edema
K04.0,http://purl.obolibrary.org/obo/MONDO_0006937,pulpitis
N25.0,http://purl.obolibrary.org/obo/MONDO_0006946,renal osteodystrophy
I15.0,http://purl.obolibrary.org/obo/MONDO_0006947,renovascular hypertension
A75-A79,http://purl.obolibrary.org/obo/MONDO_0006956,Rickettsiosis
M75.4,http://purl.obolibrary.org/obo/MONDO_0006968,shoulder impingement syndrome
K11.5,http://purl.obolibrary.org/obo/MONDO_0006970,sialolithiasis
N43.4,http://purl.obolibrary.org/obo/MONDO_0006977,spermatocele
D73.5,http://purl.obolibrary.org/obo/MONDO_0006978,splenic infarction
E06.1,http://purl.obolibrary.org/obo/MONDO_0006982,subacute thyroiditis
A52.02,http://purl.obolibrary.org/obo/MONDO_0006992,syphilitic aortitis
G57.5,http://purl.obolibrary.org/obo/MONDO_0006994,tarsal tunnel syndrome
C09,http://purl.obolibrary.org/obo/MONDO_0006998,tonsil cancer
A81.01,http://purl.obolibrary.org/obo/MONDO_0007012,variant Creutzfeldt-Jakob disease
A87,http://purl.obolibrary.org/obo/MONDO_0007015,viral meningitis
E51.2,http://purl.obolibrary.org/obo/MONDO_0007020,Wernicke encephalopathy
M75.1,http://purl.obolibrary.org/obo/MONDO_0007028,rotator cuff syndrome
ICD10WHO:M75.1,http://purl.obolibrary.org/obo/MONDO_0007028,rotator cuff syndrome
L83,http://purl.obolibrary.org/obo/MONDO_0007035,acanthosis nigricans
Q77.4,http://purl.obolibrary.org/obo/MONDO_0007037,Achondroplasia
Q85.02,http://purl.obolibrary.org/obo/MONDO_0007039,NF2-related schwannomatosis
L94.6,http://purl.obolibrary.org/obo/MONDO_0007074,ainhum
E26.02,http://purl.obolibrary.org/obo/MONDO_0007080,glucocorticoid-remediable aldosteronism
ICD10EXP:E85.4+,http://purl.obolibrary.org/obo/MONDO_0007098,ACys amyloidosis
ICD10EXP:I68.0*,http://purl.obolibrary.org/obo/MONDO_0007098,ACys amyloidosis
ICD10EXP:E85.1+,http://purl.obolibrary.org/obo/MONDO_0007100,familial amyloid neuropathy
ICD10EXP:G63.3*,http://purl.obolibrary.org/obo/MONDO_0007100,familial amyloid neuropathy
ICD10EXP:E85.4+,http://purl.obolibrary.org/obo/MONDO_0007101,familial primary localized cutaneous amyloidosis
ICD10EXP:L99.0*,http://purl.obolibrary.org/obo/MONDO_0007101,familial primary localized cutaneous amyloidosis
G12.2,http://purl.obolibrary.org/obo/MONDO_0007104,amyotrophic lateral sclerosis-parkinsonism-dementia complex
Q93.51,http://purl.obolibrary.org/obo/MONDO_0007113,Angelman syndrome
Q38.1,http://purl.obolibrary.org/obo/MONDO_0007125,ankyloglossia
G47.33,http://purl.obolibrary.org/obo/MONDO_0007147,obstructive sleep apnea syndrome
G11.4,http://purl.obolibrary.org/obo/MONDO_0007164,spastic ataxia 1
G11.4,http://purl.obolibrary.org/obo/MONDO_0007165,spastic ataxia 7
N32.3,http://purl.obolibrary.org/obo/MONDO_0007197,bladder diverticulum
N62,http://purl.obolibrary.org/obo/MONDO_0007237,familial juvenile hypertrophy of the breast
C50,http://purl.obolibrary.org/obo/MONDO_0007254,breast cancer
G56.0,http://purl.obolibrary.org/obo/MONDO_0007275,carpal tunnel syndrome
ICD10EXP:E85.4+,http://purl.obolibrary.org/obo/MONDO_0007297,ADan amyloidosis
ICD10EXP:I68.0*,http://purl.obolibrary.org/obo/MONDO_0007297,ADan amyloidosis
Q35.1,http://purl.obolibrary.org/obo/MONDO_0007336,isolated cleft palate
Q35.3,http://purl.obolibrary.org/obo/MONDO_0007336,isolated cleft palate
Q35.3,http://purl.obolibrary.org/obo/MONDO_0007338,cleft soft palate
Q25.1,http://purl.obolibrary.org/obo/MONDO_0007345,aorta coarctation
Q60.4,http://purl.obolibrary.org/obo/MONDO_0007352,renal coloboma syndrome
D89.1,http://purl.obolibrary.org/obo/MONDO_0007407,Cryoglobulinemic vasculitis
N15.0,http://purl.obolibrary.org/obo/MONDO_0007416,Balkan nephropathy
L82,http://purl.obolibrary.org/obo/MONDO_0007446,dermatosis papulosa nigra
L50.3,http://purl.obolibrary.org/obo/MONDO_0007448,familial dermatographia
H35.5,http://purl.obolibrary.org/obo/MONDO_0007471,Doyne honeycomb retinal dystrophy
H35.5,http://purl.obolibrary.org/obo/MONDO_0007472,basal laminar drusen
G31.83,http://purl.obolibrary.org/obo/MONDO_0007488,Lewy body dementia
L87.2,http://purl.obolibrary.org/obo/MONDO_0007529,elastosis perforans serpiginosa
Q77.3,http://purl.obolibrary.org/obo/MONDO_0007561,multiple epiphyseal dysplasia type 1
Q77.3,http://purl.obolibrary.org/obo/MONDO_0007562,"multiple epiphyseal dysplasia, Beighton type"
G51.0,http://purl.obolibrary.org/obo/MONDO_0007592,familial recurrent peripheral facial palsy
H35.5,http://purl.obolibrary.org/obo/MONDO_0007630,North Carolina macular dystrophy
H35.5,http://purl.obolibrary.org/obo/MONDO_0007639,fundus albipunctatus
K14.5,http://purl.obolibrary.org/obo/MONDO_0007655,fissured tongue
A81.82,http://purl.obolibrary.org/obo/MONDO_0007656,Gerstmann-Straussler-Scheinker syndrome
E06.3,http://purl.obolibrary.org/obo/MONDO_0007699,Hashimoto thyroiditis
G51.3,http://purl.obolibrary.org/obo/MONDO_0007713,clonic hemifacial spasm
D56.0,http://purl.obolibrary.org/obo/MONDO_0007716,alpha thalassemia-intellectual disability syndrome type 1
H35.5,http://purl.obolibrary.org/obo/MONDO_0007740,Wagner disease
Q62.0,http://purl.obolibrary.org/obo/MONDO_0007741,congenital hydronephrosis
E80.4,http://purl.obolibrary.org/obo/MONDO_0007745,Gilbert syndrome
Q77.4,http://purl.obolibrary.org/obo/MONDO_0007793,hypochondroplasia
E23.0,http://purl.obolibrary.org/obo/MONDO_0007794,hypogonadotropic hypogonadism 7 with or without anosmia
E83.3,http://purl.obolibrary.org/obo/MONDO_0007798,obsolete adult hypophosphatasia
Q80.0,http://purl.obolibrary.org/obo/MONDO_0007809,"ichthyosis histrix, Lambert type"
Q80.0,http://purl.obolibrary.org/obo/MONDO_0007810,autosomal dominant ichthyosis vulgaris
K56.1,http://purl.obolibrary.org/obo/MONDO_0007835,intussusception
E23.0,http://purl.obolibrary.org/obo/MONDO_0007844,hypogonadotropic hypogonadism 2 with or without anosmia
E70.3,http://purl.obolibrary.org/obo/MONDO_0007862,Waardenburg syndrome type 3
M72.1,http://purl.obolibrary.org/obo/MONDO_0007865,knuckle pads
Q31.5,http://purl.obolibrary.org/obo/MONDO_0007878,congenital laryngomalacia
L90.0,http://purl.obolibrary.org/obo/MONDO_0007899,lichen sclerosus et atrophicus
L60.5,http://purl.obolibrary.org/obo/MONDO_0007921,yellow nail syndrome
Q82.0,http://purl.obolibrary.org/obo/MONDO_0007922,lymphedema-distichiasis syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0007931,vitelliform macular dystrophy 2
H35.5,http://purl.obolibrary.org/obo/MONDO_0007934,benign concentric annular macular dystrophy
H35.5,http://purl.obolibrary.org/obo/MONDO_0007935,cystoid macular edema
ICD10WHO:Q82.2,http://purl.obolibrary.org/obo/MONDO_0007950,mastocytosis
T75.3,http://purl.obolibrary.org/obo/MONDO_0008015,motion sickness
D61.0,http://purl.obolibrary.org/obo/MONDO_0008038,ataxia-pancytopenia syndrome
ICD10EXP:H13.3*,http://purl.obolibrary.org/obo/MONDO_0008109,ocular cicatricial pemphigoid
ICD10EXP:L12+,http://purl.obolibrary.org/obo/MONDO_0008109,ocular cicatricial pemphigoid
F42,http://purl.obolibrary.org/obo/MONDO_0008114,obsessive-compulsive disorder
Q45.1,http://purl.obolibrary.org/obo/MONDO_0008183,annular pancreas
M22.4,http://purl.obolibrary.org/obo/MONDO_0008207,chondromalacia patellae
L10.0,http://purl.obolibrary.org/obo/MONDO_0008219,pemphigus vulgaris
G31.01,http://purl.obolibrary.org/obo/MONDO_0008243,Pick disease
E70.3,http://purl.obolibrary.org/obo/MONDO_0008244,piebaldism
H35.5,http://purl.obolibrary.org/obo/MONDO_0008246,pigmented paravenous retinochoroidal atrophy
Q78.1,http://purl.obolibrary.org/obo/MONDO_0008274,polyostotic fibrous dysplasia
ICD10EXP:E85.4+,http://purl.obolibrary.org/obo/MONDO_0008306,ABri amyloidosis
ICD10EXP:I68.0*,http://purl.obolibrary.org/obo/MONDO_0008306,ABri amyloidosis
H11.0,http://purl.obolibrary.org/obo/MONDO_0008337,familial pterygium of the conjunctiva
ICD10EXP:E83.1+,http://purl.obolibrary.org/obo/MONDO_0008346,pulmonary hemosiderosis
ICD10EXP:J99.8*,http://purl.obolibrary.org/obo/MONDO_0008346,pulmonary hemosiderosis
I73.0,http://purl.obolibrary.org/obo/MONDO_0008364,Raynaud disease
H35.5,http://purl.obolibrary.org/obo/MONDO_0008377,retinitis pigmentosa 1
H35.5,http://purl.obolibrary.org/obo/MONDO_0008378,retinitis pigmentosa 9
H35.5,http://purl.obolibrary.org/obo/MONDO_0008379,retinitis pigmentosa 10
H35.5,http://purl.obolibrary.org/obo/MONDO_0008381,dominant pericentral pigmentary retinopathy
D11.0,http://purl.obolibrary.org/obo/MONDO_0008401,pleomorphic adenoma
L82,http://purl.obolibrary.org/obo/MONDO_0008420,seborrheic keratosis
Q77.7,http://purl.obolibrary.org/obo/MONDO_0008471,spondyloepiphyseal dysplasia congenita
K00.1,http://purl.obolibrary.org/obo/MONDO_0008533,"teeth, supernumerary"
Q21.3,http://purl.obolibrary.org/obo/MONDO_0008542,tetralogy of fallot
F17,http://purl.obolibrary.org/obo/MONDO_0008575,nicotine dependence
G50.0,http://purl.obolibrary.org/obo/MONDO_0008599,trigeminal neuralgia
C66,http://purl.obolibrary.org/obo/MONDO_0008627,ureter cancer
E83.3,http://purl.obolibrary.org/obo/MONDO_0008660,autosomal dominant hypophosphatemic rickets
L80,http://purl.obolibrary.org/obo/MONDO_0008661,vitiligo
H35.5,http://purl.obolibrary.org/obo/MONDO_0008662,autosomal dominant vitreoretinochoroidopathy
H35.5,http://purl.obolibrary.org/obo/MONDO_0008663,snowflake vitreoretinal degeneration
E70.3,http://purl.obolibrary.org/obo/MONDO_0008670,Waardenburg syndrome type 1
Q93.3,http://purl.obolibrary.org/obo/MONDO_0008684,Wolf-Hirschhorn syndrome
E83.3,http://purl.obolibrary.org/obo/MONDO_0008705,lysosomal acid phosphatase deficiency
E71.311,http://purl.obolibrary.org/obo/MONDO_0008721,medium chain acyl-CoA dehydrogenase deficiency
E71.312,http://purl.obolibrary.org/obo/MONDO_0008722,short chain acyl-CoA dehydrogenase deficiency
E71.310,http://purl.obolibrary.org/obo/MONDO_0008723,very long chain acyl-CoA dehydrogenase deficiency
H35.5,http://purl.obolibrary.org/obo/MONDO_0008764,Leber congenital amaurosis 1
H35.5,http://purl.obolibrary.org/obo/MONDO_0008765,Leber congenital amaurosis 2
H35.5,http://purl.obolibrary.org/obo/MONDO_0008766,amaurosis-hypertrichosis syndrome
K00.0,http://purl.obolibrary.org/obo/MONDO_0008797,anodontia
Q87.82,http://purl.obolibrary.org/obo/MONDO_0008818,arterial tortuosity syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0008858,Behr syndrome
Q82.2,http://purl.obolibrary.org/obo/MONDO_0008876,Bloom syndrome
G12.22,http://purl.obolibrary.org/obo/MONDO_0008890,progressive bulbar palsy
E70.3,http://purl.obolibrary.org/obo/MONDO_0008962,Griscelli syndrome type 1
E70.3,http://purl.obolibrary.org/obo/MONDO_0008963,Chediak-Higashi syndrome
E70.330,http://purl.obolibrary.org/obo/MONDO_0008963,Chediak-Higashi syndrome
Q82.0,http://purl.obolibrary.org/obo/MONDO_0008966,Aagenaes syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0009007,Jalili syndrome
Q25.21,http://purl.obolibrary.org/obo/MONDO_0009010,aortic arch interruption
H18.55,http://purl.obolibrary.org/obo/MONDO_0009020,macular corneal dystrophy
E80.5,http://purl.obolibrary.org/obo/MONDO_0009044,Crigler-Najjar syndrome
D35.2,http://purl.obolibrary.org/obo/MONDO_0009050,Cushing disease due to pituitary adenoma
E24.0,http://purl.obolibrary.org/obo/MONDO_0009050,Cushing disease due to pituitary adenoma
E84,http://purl.obolibrary.org/obo/MONDO_0009061,cystic fibrosis
ICD10EXP:E72.0+,http://purl.obolibrary.org/obo/MONDO_0009066,juvenile nephropathic cystinosis
ICD10EXP:N16.3*,http://purl.obolibrary.org/obo/MONDO_0009066,juvenile nephropathic cystinosis
Q06.2,http://purl.obolibrary.org/obo/MONDO_0009106,diastematomyelia
Q77.5,http://purl.obolibrary.org/obo/MONDO_0009107,diastrophic dysplasia
E73.0,http://purl.obolibrary.org/obo/MONDO_0009115,congenital lactase deficiency
I42.4,http://purl.obolibrary.org/obo/MONDO_0009169,endocardial fibroelastosis
Q77.3,http://purl.obolibrary.org/obo/MONDO_0009189,multiple epiphyseal dysplasia type 4
E70.3,http://purl.obolibrary.org/obo/MONDO_0009196,ermine phenotype
M35.5,http://purl.obolibrary.org/obo/MONDO_0009230,"fibrosclerosis, multifocal"
H35.5,http://purl.obolibrary.org/obo/MONDO_0009235,familial benign flecked retina
H35.5,http://purl.obolibrary.org/obo/MONDO_0009236,Kandori fleck retina
E74.12,http://purl.obolibrary.org/obo/MONDO_0009249,hereditary fructose intolerance
E74.11,http://purl.obolibrary.org/obo/MONDO_0009252,essential fructosuria
Q79.3,http://purl.obolibrary.org/obo/MONDO_0009264,gastroschisis
E72.3,http://purl.obolibrary.org/obo/MONDO_0009281,glutaryl-CoA dehydrogenase deficiency
E72.3,http://purl.obolibrary.org/obo/MONDO_0009283,glutaric acidemia type 3
ICD10EXP:M31.0+,http://purl.obolibrary.org/obo/MONDO_0009303,anti-glomerular basement membrane disease
ICD10EXP:N08.5*,http://purl.obolibrary.org/obo/MONDO_0009303,anti-glomerular basement membrane disease
Q24.6,http://purl.obolibrary.org/obo/MONDO_0009326,congenital heart block
E70.41,http://purl.obolibrary.org/obo/MONDO_0009345,histidinemia
Q52.3,http://purl.obolibrary.org/obo/MONDO_0009375,"hymen, imperforate"
E54,http://purl.obolibrary.org/obo/MONDO_0009412,scurvy
E28.3,http://purl.obolibrary.org/obo/MONDO_0009420,primary hypergonadotropic hypogonadism-partial alopecia syndrome
E83.3,http://purl.obolibrary.org/obo/MONDO_0009427,obsolete infantile hypophosphatasia
E83.3,http://purl.obolibrary.org/obo/MONDO_0009428,obsolete childhood hypophosphatasia
E83.3,http://purl.obolibrary.org/obo/MONDO_0009431,hereditary hypophosphatemic rickets with hypercalciuria
E71.110,http://purl.obolibrary.org/obo/MONDO_0009475,isovaleric acidemia
E23.0,http://purl.obolibrary.org/obo/MONDO_0009482,hypogonadotropic hypogonadism 3 with or without anosmia
E75.23,http://purl.obolibrary.org/obo/MONDO_0009499,Krabbe disease
J84.2,http://purl.obolibrary.org/obo/MONDO_0009537,lymphoid interstitial pneumonia
H35.5,http://purl.obolibrary.org/obo/MONDO_0009549,severe early-childhood-onset retinal dystrophy
E71.0,http://purl.obolibrary.org/obo/MONDO_0009563,maple syrup urine disease
Q82.2,http://purl.obolibrary.org/obo/MONDO_0009569,Hennekam-Beemer syndrome
D81.810,http://purl.obolibrary.org/obo/MONDO_0009665,biotinidase deficiency
G70.0,http://purl.obolibrary.org/obo/MONDO_0009688,myasthenia gravis
C84.0,http://purl.obolibrary.org/obo/MONDO_0009691,mycosis fungoides
C90.0,http://purl.obolibrary.org/obo/MONDO_0009693,plasma cell myeloma
G71.12,http://purl.obolibrary.org/obo/MONDO_0009710,Thomsen and Becker disease
D15.1,http://purl.obolibrary.org/obo/MONDO_0009719,familial atrial myxoma
Q77.5,http://purl.obolibrary.org/obo/MONDO_0009727,atelosteogenesis type II
E70.3,http://purl.obolibrary.org/obo/MONDO_0009767,"oculocerebral hypopigmentation syndrome, Cross type"
Q78.0,http://purl.obolibrary.org/obo/MONDO_0009803,congenital osteogenesis imperfecta-microcephaly-cataracts syndrome
A81.1,http://purl.obolibrary.org/obo/MONDO_0009835,subacute sclerosing panencephalitis
ICD10EXP:E74.0+,http://purl.obolibrary.org/obo/MONDO_0009867,lethal congenital glycogen storage disease of heart
ICD10EXP:G73.6*,http://purl.obolibrary.org/obo/MONDO_0009867,lethal congenital glycogen storage disease of heart
D45,http://purl.obolibrary.org/obo/MONDO_0009891,acquired polycythemia vera
J84.02,http://purl.obolibrary.org/obo/MONDO_0009928,pulmonary alveolar microlithiasis
Q78.5,http://purl.obolibrary.org/obo/MONDO_0009943,Pyle disease
G60.1,http://purl.obolibrary.org/obo/MONDO_0009958,adult Refsum disease
H35.5,http://purl.obolibrary.org/obo/MONDO_0009978,retinal degeneration-nanophthalmos-glaucoma syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0009979,reticular dystrophy of the retinal pigment epithelium
H35.5,http://purl.obolibrary.org/obo/MONDO_0009984,late-adult onset retinitis pigmentosa
H35.5,http://purl.obolibrary.org/obo/MONDO_0009987,autosomal recessive pericentral pigmentary retinopathy
E75.01,http://purl.obolibrary.org/obo/MONDO_0010006,Sandhoff disease
Q89.3,http://purl.obolibrary.org/obo/MONDO_0010029,situs inversus
E78.72,http://purl.obolibrary.org/obo/MONDO_0010035,Smith-Lemli-Opitz syndrome
ICD10WHO:R95,http://purl.obolibrary.org/obo/MONDO_0010086,obsolete sudden infant death syndrome
Q82.0,http://purl.obolibrary.org/obo/MONDO_0010090,Summitt syndrome
E75.02,http://purl.obolibrary.org/obo/MONDO_0010100,Tay-Sachs disease
M31.3,http://purl.obolibrary.org/obo/MONDO_0010122,congenital thrombotic thrombocytopenic purpura
D51.2,http://purl.obolibrary.org/obo/MONDO_0010149,transcobalamin II deficiency
H35.5,http://purl.obolibrary.org/obo/MONDO_0010168,Usher syndrome type 1
H35.5,http://purl.obolibrary.org/obo/MONDO_0010169,Usher syndrome type 2A
H35.5,http://purl.obolibrary.org/obo/MONDO_0010170,Usher syndrome type 3A
H35.5,http://purl.obolibrary.org/obo/MONDO_0010171,Usher syndrome type 1C
G71.0,http://purl.obolibrary.org/obo/MONDO_0010181,oculogastrointestinal muscular dystrophy
E83.01,http://purl.obolibrary.org/obo/MONDO_0010200,Wilson disease
H35.5,http://purl.obolibrary.org/obo/MONDO_0010227,retinitis pigmentosa 3
H35.5,http://purl.obolibrary.org/obo/MONDO_0010259,retinitis pigmentosa 24
G11.4,http://purl.obolibrary.org/obo/MONDO_0010275,"spondyloepimetaphyseal dysplasia, Bieganski type"
E79.1,http://purl.obolibrary.org/obo/MONDO_0010298,Lesch-Nyhan syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0010320,retinitis pigmentosa 23
D56.0,http://purl.obolibrary.org/obo/MONDO_0010328,alpha-thalassemia-myelodysplastic syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0010364,X-linked intellectual disability-retinitis pigmentosa syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0010371,Aland island eye disease
H35.5,http://purl.obolibrary.org/obo/MONDO_0010374,retinitis pigmentosa 34
D82.0,http://purl.obolibrary.org/obo/MONDO_0010518,Wiskott-Aldrich syndrome
D56.0,http://purl.obolibrary.org/obo/MONDO_0010519,alpha thalassemia-X-linked intellectual disability syndrome
ICD10EXP:E85.0+,http://purl.obolibrary.org/obo/MONDO_0010523,X-linked reticulate pigmentary disorder
ICD10EXP:L99.0*,http://purl.obolibrary.org/obo/MONDO_0010523,X-linked reticulate pigmentary disorder
E78.71,http://purl.obolibrary.org/obo/MONDO_0010543,Barth syndrome
H31.21,http://purl.obolibrary.org/obo/MONDO_0010557,choroideremia
H53.53,http://purl.obolibrary.org/obo/MONDO_0010564,red-green color blindness
H53.54,http://purl.obolibrary.org/obo/MONDO_0010565,red color blindness
E31.0,http://purl.obolibrary.org/obo/MONDO_0010580,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome
Q04.2,http://purl.obolibrary.org/obo/MONDO_0010610,holoprosencephaly-hypokinesia-congenital contractures syndrome
E83.3,http://purl.obolibrary.org/obo/MONDO_0010619,X-linked dominant hypophosphatemic rickets
E23.0,http://purl.obolibrary.org/obo/MONDO_0010635,hypogonadotropic hypogonadism 1 with or without anosmia
E76.1,http://purl.obolibrary.org/obo/MONDO_0010674,mucopolysaccharidosis type 2
H35.5,http://purl.obolibrary.org/obo/MONDO_0010691,Norrie disease
E34.52,http://purl.obolibrary.org/obo/MONDO_0010720,partial androgen insensitivity syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0010723,retinitis pigmentosa 2
G11.4,http://purl.obolibrary.org/obo/MONDO_0010732,spastic paraparesis-deafness syndrome
H35.5,http://purl.obolibrary.org/obo/MONDO_0010761,retinitis pigmentosa Y-linked
H35.5,http://purl.obolibrary.org/obo/MONDO_0010775,retinitis pigmentosa-deafness syndrome
